"Data de Ocorrência",Monitoramento,Servico,"Manifestações Quantidade","Usuário","Título","Conteúdo",Link,"Tipo Conteudo","Manifestacoes Detalhado","data_ultima_atualizacao",datacoleta
"2025-03-17T13:35:29.000Z","Acessibilidade e inclusão PCD",X,478875,ge0kk,,"troquei e quero ver quem vai falar algo (n me matem prometo q essa vai ser última vez q mudo https://x.com/abeylhaa/status/1900210488446771665/video/1","https://twitter.com/i/web/status/1901673754482163804","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":478875,""quotes"":0}","2025-03-17T16:40:53.000Z","2025-03-17T16:23:14.000Z"
"2025-03-31T20:08:54.000Z","Políticas Públicas",X,478602,cinnacachorro,,"@jaerosepais ela humilha suine mas no fim só um fez enem e ainda passou em uma federal reizinho demais https://x.com/LIROMONT/status/1906475149471220173/video/1","https://twitter.com/i/web/status/1906846192954134630",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":478602,""quotes"":0}","2025-03-31T23:41:18.000Z","2025-03-31T20:09:01.000Z"
"2025-03-31T20:00:09.000Z","Políticas Públicas",X,478028,jaerosepais,,"@cinnacachorro Ela falando que nem enem fez não aguento com ela https://x.com/LIROMONT/status/1906475149471220173/video/1","https://twitter.com/i/web/status/1906843992068596107",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":478027,""quotes"":0}","2025-03-31T23:38:45.000Z","2025-03-31T20:00:17.000Z"
"2025-03-21T13:45:38.000Z","Igualdade Racial ",X,477582,hoousenerys,,"@surrealgerloff e no que isso muda o fato dela ser uma racista imunda? https://x.com/KarolGWW/status/1647607262003830785/video/1","https://twitter.com/i/web/status/1903125861575860413",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":477582,""quotes"":0}","2025-03-21T16:53:41.000Z","2025-03-21T13:45:47.000Z"
"2025-03-26T10:11:56.000Z","Igualdade Racial ",X,475722,dapontadobrasil,,"Um dos grandes culpados pelo declínio do bbb tem sido o Tadeu, apresentador medíocre, passivo agressivo e racista velado ( o que ficou bem claro ano passado com o discurso do alegrete #BBB25 https://x.com/tvglobo/status/1904732700893651057/video/1","https://twitter.com/i/web/status/1904884020871098522","Vídeo","{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":475721,""quotes"":0}","2025-03-26T13:27:45.000Z","2025-03-26T10:12:04.000Z"
"2025-03-30T14:17:48.000Z","Proteção e Inclusão Vulneraveis: ",X,467672,calcinhacromada,,"que vontade ***** esse moleque https://x.com/allreactionvids/status/1853709179732562018/video/1","https://twitter.com/i/web/status/1906395447154901277",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":467672,""quotes"":0}","2025-03-30T16:25:57.000Z","2025-03-30T14:17:56.000Z"
"2025-03-31T11:24:26.000Z","Desinformação em Políticas Públicas",X,464486,henriquelopessp,,"URGENTE! Mais um episódio PODRE: senador bolsonarista Marcos do Val quer impedir quem recebe Bolsa Família de vota https://x.com/Analise2023/status/1906490082866966954/video/1","https://twitter.com/i/web/status/1906714207610888454","Vídeo","{""favorites"":10,""replies"":0,""retweets"":0,""videoViews"":464476,""quotes"":0}","2025-03-31T14:57:41.000Z","2025-03-31T11:24:34.000Z"
"2025-03-26T19:08:06.000Z","Proteção e Inclusão Vulneraveis: ",X,463617,iMobzito,,"um idoso ta estragando meu dia https://x.com/acervonicoo/status/1902558439693320222/video/1","https://twitter.com/i/web/status/1905018952822006037","Vídeo","{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":463615,""quotes"":0}","2025-03-26T22:19:32.000Z","2025-03-26T19:08:15.000Z"
"2025-03-26T11:17:02.000Z","Proteção e Inclusão Vulneraveis: ",X,461221,itxxsant,,"então quer dizer que a velhota da stefania fica enchendo a porra do saco da zeudi pq ela riu do lorenzo pulando na cama da stefania mas ela não fica atazanando o lorenzo??? #zeudiners #zelena https://x.com/acervonicoo/status/1902558439693320222/video/1","https://twitter.com/i/web/status/1904900403172417712","Vídeo","{""favorites"":10,""replies"":1,""retweets"":1,""videoViews"":461209,""quotes"":0}","2025-03-26T14:30:24.000Z","2025-03-26T11:17:11.000Z"
"2025-03-18T18:45:17.000Z","Igualdade Racial ",X,458560,murditta,,"@Costa_Fellipee pior não mas se tivesse n faria mal nenhum né, afinal é uma tatuagem no cu dela…enquanto isso outras sendo processadas por racismo https://x.com/vitalmidias/status/1814375931810578941/video/1","https://twitter.com/i/web/status/1902114109144826041",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":458560,""quotes"":0}","2025-03-19T00:02:04.000Z","2025-03-18T18:46:00.000Z"
"2025-03-21T19:00:29.000Z","Proteção e Inclusão Vulneraveis: ","YouTube - Vídeos",456615,"THE BEST FILMES","Ele trataram mal o idoso sem saber quem ele esperava ali #dorama #kdrama #filmes #series",,"http://www.youtube.com/watch?v=h4q88SYdENE","Vídeo","{""favorites"":0,""comments"":101,""views"":415297,""likes"":41217}","2025-03-25T16:23:10.000Z","2025-03-25T16:23:10.000Z"
"2025-03-18T12:04:11.000Z","Igualdade Racial ",X,455522,FIFATRADEBRASIL,,"Agora sabemos pq nenhum clube é punido fielmente por caso de racismo. Isso se estende tbm a FIFA. https://x.com/TNTSportsBR/status/1902006382913573240/video/1","https://twitter.com/i/web/status/1902013165790965787","Vídeo","{""favorites"":19,""replies"":2,""retweets"":0,""videoViews"":455501,""quotes"":0}","2025-03-18T15:08:02.000Z","2025-03-18T13:08:49.000Z"
"2025-03-31T01:20:01.000Z","Desinformação em Políticas Públicas",X,448726,roolipa,,"Cadê o Adm do Vini pra postar esse vídeo desmentindo a fake News da senhora lá! A pessoa sonsa é o Diogo citando no vídeo. #BBBB25 https://x.com/ApenasTatty/status/1900621945965613308/video/1","https://twitter.com/i/web/status/1906562100383654016","Vídeo","{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":448725,""quotes"":0}","2025-03-31T04:43:16.000Z","2025-03-31T01:20:10.000Z"
"2025-03-20T20:00:17.000Z","Igualdade Racial ","YouTube - Vídeos",446199,"Zeen Views","who understood mistake?😭💀| Dananeer| Ahad raza mir #shorts","meemsemohabbat #ahadrazamir #dananeer #pakistanidrama #pakistaniceleberties #roshi #talrosh #shortsfeed #shorts.","http://www.youtube.com/watch?v=L7c8OKqqdP4","Vídeo","{""favorites"":0,""comments"":328,""views"":432371,""likes"":13500}","2025-03-21T10:37:06.000Z","2025-03-21T10:37:03.000Z"
"2025-03-22T17:07:39.000Z","Igualdade Racial ",X,446198,michaaelkz,,"@arianamanhosa nem precisei falar o nome da racista que os fãs já apareceram https://x.com/anittamedialive/status/1783676475125694762/video/1","https://twitter.com/i/web/status/1903539087908409373",Resposta,"{""favorites"":6,""replies"":0,""retweets"":0,""videoViews"":446192,""quotes"":0}","2025-03-22T19:12:43.000Z","2025-03-22T17:07:51.000Z"
"2025-03-31T01:09:50.000Z","Desinformação em Políticas Públicas",X,443969,GlauciaOlivei11,,"A Renata veio com o fake news do shopping e ajudou a Eva a ser eliminada e vai ajudar a Vilmoca tbm!!! 🤭😂😂😂😂 EU ACHO É POUCO!! #BBB25 https://x.com/ApenasTatty/status/1900621945965613308/video/1","https://twitter.com/i/web/status/1906559535478616406","Vídeo","{""favorites"":1,""replies"":0,""retweets"":1,""videoViews"":443967,""quotes"":0}","2025-03-31T04:28:54.000Z","2025-03-31T01:09:58.000Z"
"2025-03-22T15:35:02.000Z","Igualdade Racial ",X,443141,swftcarson,,"@arthur_reale @SeriesBrasil @PortalSelenaBR e quem quer saber de racista? https://x.com/gay_reactions/status/1297936351552184322/video/1","https://twitter.com/i/web/status/1903515782790746535",Resposta,"{""favorites"":6,""replies"":0,""retweets"":0,""videoViews"":443135,""quotes"":0}","2025-03-22T18:47:09.000Z","2025-03-22T15:35:10.000Z"
"2025-03-22T23:25:53.000Z","Igualdade Racial ",X,442410,Alexxxsanddro,,"@cunha971 Faltou só vc falar que racismo é escravizamento de pauta https://x.com/maIibulox/status/1776769681384169718/video/1","https://twitter.com/i/web/status/1903634272512094366",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":442410,""quotes"":0}","2025-03-23T02:35:59.000Z","2025-03-22T23:26:08.000Z"
"2025-03-31T00:51:38.000Z","Desinformação em Políticas Públicas",X,441839,odapolf,,"Vídeo em que o Vinicius fala “Pessoa velha sonsa com 40 anos”. Ele claramente se referiu ao Diogo e não a dona Vilma!! A torcida da Renata levou essa fake News pra ela na casa de vidro são muito burros #BBB25 https://x.com/ApenasTatty/status/1900621945965613308/video/1","https://twitter.com/i/web/status/1906554958536737216","Vídeo","{""favorites"":1713,""replies"":28,""retweets"":224,""videoViews"":439840,""quotes"":34}","2025-03-31T04:15:57.000Z","2025-03-31T00:51:45.000Z"
"2025-03-28T10:44:23.000Z","Desinformação em Políticas Públicas",X,436694,diegooestveees,,"A Torcida do anos 50 é igual apoiador do Bolsonaro, cai em qualquer Fake News q beneficiam eles ou quem eles apoiam. KKKKKKKKKKKKKKKK #BBB25 #BBB https://x.com/carecaviu/status/1905468792949326321/video/1","https://twitter.com/i/web/status/1905616963218395576","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":436694,""quotes"":0}","2025-03-28T13:59:39.000Z","2025-03-28T10:44:33.000Z"
"2025-03-26T23:01:15.000Z","Igualdade de Gênero",X,433952,trizziemcguires,,"to numa colaçao de grau da poli usp em busca de um futuro milionario totalmente manipulavel q nao seja incel 💋 https://x.com/_leocsilva/status/1904577685931630873/video/1","https://twitter.com/i/web/status/1905077626307215580","Vídeo","{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":433950,""quotes"":0}","2025-03-27T02:12:38.000Z","2025-03-26T23:01:21.000Z"
"2025-03-25T22:33:31.000Z","Igualdade Racial ",X,430709,elgabzito,,"@viadann o mais xenofóbico homofóbico machista racista e com sotaque da moca da minha família https://x.com/qqrmeme/status/1480900167524048897/video/1","https://twitter.com/i/web/status/1904708258197037224",Resposta,"{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":430708,""quotes"":0}","2025-03-26T02:02:33.000Z","2025-03-25T22:33:41.000Z"
"2025-03-19T10:23:32.000Z","Desinformação em Políticas Públicas",X,426885,TIAMOKELLIN,,"@itspietrinhak nao!!!! hj n é dia de fake news https://x.com/acervogeral/status/1899230278805008687/video/1","https://twitter.com/i/web/status/1902350225664094225",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":426885,""quotes"":0}","2025-03-19T15:12:00.000Z","2025-03-19T10:23:41.000Z"
"2025-03-19T23:04:24.000Z","Acessibilidade e inclusão PCD",X,423051,evermwlo,,"@lfehxz eu também mas minha risada é no mudo pq minhas cordas vocais são uma merda https://x.com/PortalHOTD/status/1882468841613369559/video/1","https://twitter.com/i/web/status/1902541705791811649",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":423050,""quotes"":0}","2025-03-20T02:13:33.000Z","2025-03-19T23:04:45.000Z"
"2025-03-17T19:49:26.000Z","Acessibilidade e inclusão PCD",X,417224,lcxarj,,"aprendendo a tocar surdo serio uma experiencia que somente a b.oteria proporcionaria pra gente https://x.com/qqrmeme/status/1454069290357956623/video/1","https://twitter.com/i/web/status/1901767864526475709","Vídeo","{""favorites"":5,""replies"":3,""retweets"":0,""videoViews"":417215,""quotes"":1}","2025-03-18T00:28:35.000Z","2025-03-17T23:36:57.000Z"
"2025-03-28T22:27:15.000Z","Desinformação em Políticas Públicas","YouTube - Vídeos",415212,"দ্বীন ইসলাম ( دين الاسلام )","is this real or fake 😱 #ghost #ghostoftsushima #ghoststories #ghosts #live #livestream","is this real or fake #cctvfootages #ghostincamera #ghost #ghostoftsush #ghots #live #livestream #livestreaming #shortlive ...","http://www.youtube.com/watch?v=06wbDUyTA68","Vídeo","{""favorites"":0,""comments"":0,""views"":414022,""likes"":1190}","2025-03-29T14:24:41.000Z","2025-03-29T14:24:28.000Z"
"2025-03-28T22:54:32.000Z","Acessibilidade e inclusão PCD",X,412072,wanlyfans,,"hoje um grupo de crentes do meu curso disse que se pedisse o elevador com o botão de deficiente ele chegava mais rápido, daí eu disse “vai e Deus deixa vcs deficientes” e elas ficaram assustadas e disse que pesei o clima… https://x.com/eualexsander1/status/1905260555117432839/video/1","https://twitter.com/i/web/status/1905800712656650295","Vídeo","{""favorites"":4,""replies"":0,""retweets"":0,""videoViews"":412068,""quotes"":0}","2025-03-29T02:13:50.000Z","2025-03-28T22:54:40.000Z"
"2025-03-20T12:30:20.000Z","Direitos das Crianças e Adolescentes","YouTube - Vídeos",409142,Dyjeice,"Vida na roça, muita fartura e muito trabalho!",,"http://www.youtube.com/watch?v=l-lRswTNXMU","Vídeo","{""favorites"":0,""comments"":351,""views"":366371,""likes"":42420}","2025-03-28T08:27:34.000Z","2025-03-28T08:27:34.000Z"
"2025-03-26T20:07:25.000Z","Igualdade Racial ",X,408735,"wednesdayeve_",,"hj a tl mostrando (mais uma vez esse ano) como trans tb podem ser racistas e xenofóbiques https://x.com/allreactionvidz/status/1305595756204765191/video/1","https://twitter.com/i/web/status/1905033879263551677","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":408735,""quotes"":0}","2025-03-26T23:21:29.000Z","2025-03-26T20:07:32.000Z"
"2025-03-31T18:49:04.000Z","Igualdade Racial ",X,407938,andorsyndrome,,"lavei tanta louça me sentindo uma escrava https://x.com/MileyCyrus/status/1906815346218295319/video/1","https://twitter.com/i/web/status/1906826103433351606","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":407938,""quotes"":0}","2025-03-31T22:05:19.000Z","2025-03-31T18:49:11.000Z"
"2025-03-22T10:38:30.000Z","Igualdade Racial ",X,395827,michaaelkz,,"chateado? talvez, apoiar racista? jamais!! https://x.com/otaviosoty/status/1734025520138919960/video/1","https://twitter.com/i/web/status/1903441156081353100","Vídeo","{""favorites"":119,""replies"":1,""retweets"":18,""videoViews"":395689,""quotes"":0}","2025-03-22T13:50:18.000Z","2025-03-22T10:38:38.000Z"
"2025-03-26T19:51:15.000Z","Igualdade Racial ",X,394484,"gusx_l",,"Eu fico pensando se eu entrasse no BBB eu acho q eu seria mais um preto legal q iria sair por causa de racismo https://x.com/_leocsilva/status/1904577685931630873/video/1","https://twitter.com/i/web/status/1905029809974981055","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":394484,""quotes"":0}","2025-03-26T23:07:02.000Z","2025-03-26T19:51:21.000Z"
"2025-03-31T01:45:01.000Z","Desinformação em Políticas Públicas",X,392988,JoaoMarcioC,,"🚨 VAR: Essa querida que inventou a fake news que Vilma foi chamada de velha sonsa. Foi aqui que tudo começou! #BBB25 https://x.com/centralreality/status/1900185874618310730/video/1","https://twitter.com/i/web/status/1906568389906010117","Vídeo","{""favorites"":3765,""replies"":192,""retweets"":400,""videoViews"":388453,""quotes"":178}","2025-03-31T16:16:16.000Z","2025-03-31T01:45:09.000Z"
"2025-03-18T11:24:22.000Z","Combate à violência contra a mulher",X,390641,boomerangblues8,,"somos maiores em outras coisas além dos índices de violência doméstica https://x.com/acervogeral/status/1889445545758040152/video/1","https://twitter.com/i/web/status/1902003145800032731",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":390641,""quotes"":0}","2025-03-18T14:29:52.000Z","2025-03-18T12:40:40.000Z"
"2025-03-18T11:24:22.000Z","Igualdade Racial ",X,390641,boomerangblues8,,"somos maiores em outras coisas além dos índices de violência doméstica https://x.com/acervogeral/status/1889445545758040152/video/1","https://twitter.com/i/web/status/1902003145800032731",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":390641,""quotes"":0}","2025-03-18T14:29:52.000Z","2025-03-18T12:40:40.000Z"
"2025-03-31T13:11:07.000Z","Desinformação em Políticas Públicas",X,390636,elgatocomenta,,"Queria o @ dessa Diva. Foi lá levar a fake news da “velha sonsa” e o efeito borboleta veio ontem. 😂 https://x.com/centralreality/status/1900185874618310730/video/1","https://twitter.com/i/web/status/1906741054520316155","Vídeo","{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":390635,""quotes"":0}","2025-03-31T16:29:06.000Z","2025-03-31T13:11:15.000Z"
"2025-03-31T20:10:29.000Z","Políticas Públicas",X,384835,bejelwde,,"@folklordear ai as fake news kkkkkk elas são amigas até hoje e a própria desmentiu esses rumores 💀💀 https://x.com/s0berfetish/status/1906328456981328350/video/1","https://twitter.com/i/web/status/1906846590905524469",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":384834,""quotes"":0}","2025-03-31T23:51:08.000Z","2025-03-31T20:10:39.000Z"
"2025-03-17T13:23:19.000Z","Igualdade Racial ",X,384647,samarajoyacervo,,"@KevenOceanBlvd Como se os fãs da Anitta fossem santos né, em 2023 esse fandom foi racista com a Samara até cansar https://x.com/tododiaanitter/status/1622557360853057539/video/1","https://twitter.com/i/web/status/1901670695626502632",Resposta,"{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":384646,""quotes"":0}","2025-03-17T16:33:53.000Z","2025-03-17T16:08:04.000Z"
"2025-03-26T19:33:35.000Z","Proteção e Inclusão Vulneraveis: ",X,384358,angelaalmmeida,,"meu Deus, eu nunca poderia não te amar. teria acontecido na sexta série, teria acontecido no ensino médio, teria acontecido adulta, teria acontecido quando eu fosse idosa, teria acontecido em qualquer idade, local e circunstâncias. https://x.com/archivesatc/status/1884080139262398816/video/1","https://twitter.com/i/web/status/1905025364490953176","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":384358,""quotes"":0}","2025-03-26T22:50:35.000Z","2025-03-26T19:33:45.000Z"
"2025-03-22T23:18:17.000Z","Igualdade Racial ",X,381741,fckguilherme,,"@bebadafavorita @Andressaofcll @Ricardxs2 @bbb @tvglobo nao sei que macho casado amor, mas te dou a certeza que a racista e sem demanda é a vagabunda do seu avatar https://x.com/estmidias/status/1888752894469452180/video/1","https://twitter.com/i/web/status/1903632362245648518",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":381740,""quotes"":0}","2025-03-23T02:26:52.000Z","2025-03-22T23:18:25.000Z"
"2025-03-23T20:00:39.000Z","Direitos das Crianças e Adolescentes","YouTube - Vídeos",378634,"Gabriela González","Niña vivía en la calle porque su madre la abandonó y al final lo pagó caro","Valeria es una niña que, a pesar de crecer rodeada de comodidades, sufre la falta de atención de su padre, Fernando.","http://www.youtube.com/watch?v=lYTMG4BeRWU","Vídeo","{""favorites"":0,""comments"":90,""views"":375499,""likes"":3045}","2025-03-28T08:27:08.000Z","2025-03-28T08:27:08.000Z"
"2025-03-28T14:11:23.000Z","Igualdade de Gênero",X,377458,savebadlands,,"@heroinight @zoedeposito alguém precisa colocar esse incel do bryan no lugar dele mig https://x.com/thelifeofjota/status/1902102140354539959/video/1","https://twitter.com/i/web/status/1905669058260779187",Resposta,"{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":377456,""quotes"":0}","2025-03-28T16:19:35.000Z","2025-03-28T14:11:34.000Z"
"2025-03-21T12:04:55.000Z","Direitos das Crianças e Adolescentes","YouTube - Vídeos",375641,"Rodrigo Manga Fãn","Sorocaba em outro patamar #rodrigomanga #trabalho #sorocaba #comedia #noticias #sorocabana",,"http://www.youtube.com/watch?v=cHbIWPHVc7g","Vídeo","{""favorites"":0,""comments"":495,""views"":350075,""likes"":25071}","2025-03-28T08:27:26.000Z","2025-03-28T08:27:26.000Z"
"2025-03-26T00:25:26.000Z","Igualdade de Gênero",X,375021,"hi_bila",,"Eu tô realmente mal com essa série, principalmente pq esse site é lar de Incel, Redpill, MGTOW, seja lá como essas amebas se chamam. Tudo isso se atrela a movimentos neonazistas e temos como resultado vidas ceifadas. https://x.com/vaiatura/status/1903860305647771882/video/1","https://twitter.com/i/web/status/1904736422621290775","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":375021,""quotes"":0}","2025-03-26T03:57:35.000Z","2025-03-26T00:25:34.000Z"
"2025-03-25T20:56:43.000Z","Igualdade Racial ",X,370497,cqrspenter,,"uma tal racista ai foi ended com sucesso https://x.com/portalsena/status/1864462204914782510/video/1","https://twitter.com/i/web/status/1904683899680416199","Vídeo","{""favorites"":4,""replies"":0,""retweets"":0,""videoViews"":370493,""quotes"":0}","2025-03-26T00:32:46.000Z","2025-03-25T20:56:54.000Z"
"2025-03-31T10:43:03.000Z","Desinformação em Políticas Públicas",X,366253,binhofofoqueiro,,"🚨 VAR: Essa querida que inventou a fake news que Vilma foi chamada de velha sonsa. Foi aqui que tudo começou! #BBB25 https://x.com/centralreality/status/1900185874618310730/video/1","https://twitter.com/i/web/status/1906703791296033178","Vídeo","{""favorites"":3,""replies"":3,""retweets"":0,""videoViews"":366247,""quotes"":0}","2025-03-31T14:35:05.000Z","2025-03-31T10:43:13.000Z"
"2025-03-26T18:26:03.000Z","Proteção e Inclusão Vulneraveis: ",X,365752,omauriciu,,"@atatsysysysus @pitycaaa não tinha visto… é muito fácil enganar um jovem idoso hj em dia https://x.com/_leocsilva/status/1904577685931630873/video/1","https://twitter.com/i/web/status/1905008370244784365",Resposta,"{""favorites"":23,""replies"":1,""retweets"":0,""videoViews"":365728,""quotes"":0}","2025-03-26T21:40:58.000Z","2025-03-26T18:26:13.000Z"
"2025-03-26T20:01:10.000Z","Direitos das Crianças e Adolescentes","YouTube - Vídeos",365034,MILENIO,"Habitantes de Tuxtepec, Oaxaca, lincharon a un payaso por presunto abuso sexual","En Tuxtepec, Oaxaca, fue identificado el cadáver de un payaso, quien había sido señalado por un presunto caso de abuso ...","http://www.youtube.com/watch?v=Srh-JQ-YhN8","Vídeo","{""favorites"":0,""comments"":1188,""views"":360342,""likes"":3504}","2025-03-28T08:26:22.000Z","2025-03-28T08:26:22.000Z"
"2025-03-26T20:08:03.000Z","Direitos das Crianças e Adolescentes","YouTube - Vídeos",364776,"Rodrigo Manga Fãn","AM3@c4 De M4ss@CR3 EN SOROCABA #rodrigomanga #sorocaba #trabalho #noticia #shots #sorocabana",,"http://www.youtube.com/watch?v=CyXvp3YB3So","Vídeo","{""favorites"":0,""comments"":1249,""views"":324056,""likes"":39471}","2025-03-28T08:26:22.000Z","2025-03-28T08:26:22.000Z"
"2025-03-28T14:56:50.000Z","Igualdade de Gênero",X,363705,cammprock,,"@ivengelico @rinashidae ela foi criada pra aniquilar a incel da giselle https://x.com/acervoxcx/status/1855794310798508074/video/1","https://twitter.com/i/web/status/1905680495209578800",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":363704,""quotes"":0}","2025-03-28T17:03:38.000Z","2025-03-28T14:57:02.000Z"
"2025-03-26T14:34:13.000Z","Direitos das Crianças e Adolescentes","YouTube - Vídeos",363299,TelediarioMx,"Determinan líquido que hombre arrojó a niña en Iztapalapa era semen; lo procesan por abuso sexual","Padres de una menor en Iztapalapa, Ciudad de México, levantaron una denuncia después de que un hombre se acercara a su ...","http://www.youtube.com/watch?v=PTqcZwfGjAs","Vídeo","{""favorites"":0,""comments"":2071,""views"":356313,""likes"":4915}","2025-03-28T08:26:47.000Z","2025-03-28T08:26:47.000Z"
"2025-03-19T11:12:41.000Z","Igualdade Racial ",X,363149,palmeirazone,,"Isso é assustador. Quem for no jogo contra eles no Paraguai, tem que tomar muito cuidado pra não esbarrar com esses vermes racistas. Com certeza a porrada vai lambrar nas torcidas. Vai ser pique Mancha Verde x Peñarol. https://x.com/carlxsaquiles23/status/1901971786087972888/video/1","https://twitter.com/i/web/status/1902362593043386823","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":363149,""quotes"":0}","2025-03-19T14:53:09.000Z","2025-03-19T11:12:52.000Z"
"2025-03-26T13:06:31.000Z","Desinformação em Políticas Públicas",X,361858,"le_faviere",,"https://x.com/ContaThiagoOlim/status/1904910002390806973/video/1 O problema de um jornalista criar um personagem para engajar é quando ele usa disso para acabar com os outros e passa desinformação. Sormani mostra desconhecimento total do futebol europeu ao comentar sobre a qualidade do Murillo, um dos melhores","https://twitter.com/i/web/status/1904927956247732418",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":361857,""quotes"":0}","2025-03-26T16:22:22.000Z","2025-03-26T13:06:39.000Z"
"2025-03-31T22:50:55.000Z","Políticas Públicas",X,360362,amopinha,,"@heavnknows1 e ainda eh dois dias de prova, 7h30 ate 12h00 e so pode caneta esferográfica transparente preta, to fazendo o enem plus so pode https://x.com/acervobdaltro/status/1847082317380223180/video/1","https://twitter.com/i/web/status/1906886966743851490",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":360361,""quotes"":0}","2025-04-01T02:33:53.000Z","2025-03-31T22:51:03.000Z"
"2025-03-31T22:44:48.000Z","Políticas Públicas",X,360360,amopinha,,"amanha vou fazer uma prova de 100 (CEM) questoes que NAO é o enem pelo amor de deus essa escola ta querendo like https://x.com/acervobdaltro/status/1847082317380223180/video/1","https://twitter.com/i/web/status/1906885427308470777","Vídeo","{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":360359,""quotes"":0}","2025-04-01T02:28:16.000Z","2025-03-31T22:45:00.000Z"
"2025-03-30T18:08:25.000Z","Igualdade de Gênero",X,359263,katevelaryon,,"@gean4u que coreografia ruim essa da doja kkkkk tate dança melhor e ainda canta melhor q essa incel https://x.com/t8mcraetours/status/1906117878904209807/video/1","https://twitter.com/i/web/status/1906453484997685541",Resposta,"{""favorites"":1,""replies"":2,""retweets"":0,""videoViews"":359260,""quotes"":0}","2025-03-30T21:23:01.000Z","2025-03-30T18:09:05.000Z"
"2025-03-31T11:09:25.000Z","Desinformação em Políticas Públicas",X,358460,GugaNoblat,,"“Quem recebe Bolsa Família não pode votar”. Vem aí, mais uma ideia tosca e preconceituoso do senador bolsonarista Marcos do Val. Olha essa. https://x.com/Analise2023/status/1906490082866966954/video/1","https://twitter.com/i/web/status/1906710426097721345","Vídeo","{""favorites"":426,""replies"":100,""retweets"":48,""videoViews"":357879,""quotes"":7}","2025-03-31T11:45:27.000Z","2025-03-31T11:09:46.000Z"
"2025-03-21T11:49:07.000Z","Desinformação em Políticas Públicas","YouTube - Vídeos",355594,"ABS-CBN News","Trixie Cruz-Angeles says some fake news 'time-bound,' cites Galileo's case | ABS-CBN News","Former press secretary Atty. Trixie Cruz-Angeles during a House hearing on Friday, March 21 said that some ""fake news"" are ...","http://www.youtube.com/watch?v=ZpGRlPEqeTI","Vídeo","{""favorites"":0,""comments"":4258,""views"":348418,""likes"":2918}","2025-03-22T12:30:59.000Z","2025-03-22T12:30:43.000Z"
"2025-03-30T18:49:33.000Z","Desinformação em Políticas Públicas",X,353205,nahyuntt,,"o tanto de repetente no ensino médio ngm me contou https://x.com/iciestmedia/status/1751429498094993503/video/1","https://twitter.com/i/web/status/1906463837248737323","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":353205,""quotes"":0}","2025-03-30T22:05:02.000Z","2025-03-30T18:49:40.000Z"
"2025-03-25T21:17:43.000Z","Igualdade Racial ",X,352259,verstapstri,,"DESSE HORROROSO RACISTA OH MEU DEUS VONTADE DE VOMITAR NO COPO E DAR PRA ELE BEBER https://x.com/acervobdaltro/status/1847082317380223180/video/1","https://twitter.com/i/web/status/1904689184050180414","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":352259,""quotes"":0}","2025-03-26T01:04:28.000Z","2025-03-25T21:17:55.000Z"
